4,227.23,1.70E-05
5,254.268,5.48E-05
6,274.463,0.000280721
7,293.641,0.00165383
8,327.242,0.0116061
9,337.104,0.0722191
10,347.407,0.598455
11,388.594,5.99126
12,414.798,70.8648
13,415.155,887.157
