4,227.3,0.000397527
5,254.3,0.000259961
6,274.5,0.000304527
7,293.7,0.00482359
8,327.3,0.0671733
9,337.2,0.0940401
10,347.5,0.171869
11,388.6,0.580302
12,414.8,0.616734
13,415.2,0.899734
14,487.9,0.743419
15,537.1,0.963836
16,569.3,20.1378
17,593.6,3.71251
18,619.4,4.76955
19,626.2,1.58307
20,645.2,5.17871
