4,227.23,0.000123663
5,254.268,0.000163062
6,274.463,0.000183373
7,293.641,0.000755638
8,327.242,0.00414842
9,337.104,0.000838171
10,347.407,0.000982809
11,388.594,0.10499
12,414.798,4.01605
13,415.155,0.158052
14,487.847,2.58679
15,537.044,23.4025
