0,2446.35
1,2268.14
2,2112.94
3,2025.23
4,1938.06
5,1867.5
6,1816.4
7,1755.02
8,1710.81
9,1666.79
10,1617.91
11,1583.09
12,1549.75
13,1520.9
14,1499.85
15,1484.36
16,1471.55
17,1459.06
18,1449.84
19,1436.9
20,1410.72
21,1401.85
22,1393.16
23,1388.67
24,1388.47
25,1386.49
26,1384.52
27,1383.81
28,1362.98
29,1356.36
30,1355.61
31,1355.61
32,1351.19
33,1331.37
34,1327.7
35,1323.16
36,1323.16
37,1323.16
38,1323.16
39,1323.16
40,1323.16
41,1323.16
42,1323.16
43,1323.16
44,1323.16
45,1323.16
46,1323.16
47,1323.16
48,1323.16
49,1323.16
50,1323.16
51,1323.16
52,1323.16
53,1323.16
54,1323.16
55,1323.16
56,1323.16
57,1323.16
58,1323.16
59,1323.16
60,1323.16
61,1323.16
62,1323.16
63,1323.16
64,1323.16
65,1323.16
66,1323.16
67,1323.16
68,1318.31
69,1300.76
70,1292.44
71,1288.88
72,1288.73
73,1288.73
74,1288.73
75,1288.73
76,1286.96
77,1286.96
78,1286.96
79,1286.96
80,1286.96
81,1286.96
82,1286.96
83,1286.96
84,1286.96
85,1286.96
86,1286.96
87,1286.96
88,1286.96
89,1286.96
90,1286.96
91,1286.96
92,1286.96
93,1286.96
94,1286.96
95,1286.96
96,1286.96
97,1286.96
98,1283.48
99,1267.38
100,1230.67
101,1223.1
102,1218.84
103,1218.84
104,1218.84
105,1218.84
106,1218.84
107,1218.84
108,1218.84
109,1218.84
110,1218.84
111,1218.84
112,1218.84
113,1218.84
114,1218.84
115,1218.84
116,1218.84
117,1218.84
118,1218.84
119,1218.84
120,1218.84
121,1218.84
122,1218.84
123,1218.84
124,1218.84
125,1218.84
126,1218.84
127,1218.84
128,1218.84
129,1218.84
130,1218.84
131,1218.84
132,1218.84
133,1218.84
134,1218.84
135,1218.84
136,1218.84
137,1218.84
138,1218.84
139,1218.84
140,1218.84
141,1218.84
142,1218.84
143,1218.84
144,1218.84
145,1218.84
146,1218.84
147,1218.84
148,1218.84
149,1218.84
150,1218.84
151,1218.84
152,1218.84
153,1218.84
154,1218.84
155,1218.84
156,1218.84
157,1218.84
158,1218.84
159,1218.84
160,1218.84
161,1218.84
162,1218.84
163,1218.84
164,1218.84
165,1218.84
166,1218.84
167,1218.84
168,1218.84
169,1218.84
170,1218.84
171,1218.84
172,1218.84
173,1218.84
174,1218.84
175,1218.84
176,1218.84
177,1218.84
178,1218.84
179,1218.84
180,1218.84
181,1218.84
182,1218.84
183,1218.84
184,1218.84
185,1218.84
186,1218.84
187,1218.84
188,1218.84
189,1218.84
190,1218.84
191,1218.84
192,1218.84
193,1218.84
194,1218.84
195,1218.84
196,1218.84
197,1218.84
198,1218.84
199,1218.84
200,1218.84
201,1218.84
202,1218.84
203,1218.84
204,1218.84
205,1218.84
206,1218.84
207,1218.84
208,1218.84
209,1218.84
210,1218.84
211,1218.84
212,1218.84
213,1218.84
214,1218.84
215,1218.84
216,1218.84
217,1218.84
218,1218.84
219,1218.84
220,1218.84
221,1218.84
222,1218.84
223,1218.84
224,1218.84
225,1218.84
226,1218.84
227,1218.84
228,1218.84
229,1218.84
230,1218.84
231,1218.84
232,1218.84
233,1218.84
234,1218.84
235,1218.84
236,1218.84
237,1218.84
238,1218.84
239,1218.84
240,1218.84
241,1218.84
242,1218.84
243,1218.84
244,1218.84
245,1218.84
246,1218.84
247,1218.84
248,1218.84
249,1218.84
250,1218.84
251,1218.84
252,1218.84
253,1218.84
254,1218.84
255,1218.84
256,1218.84
257,1218.84
258,1218.84
259,1218.84
260,1218.84
261,1218.84
262,1218.84
263,1218.84
264,1218.84
265,1218.84
266,1218.84
267,1218.84
268,1218.84
269,1218.84
270,1218.84
271,1218.84
272,1218.84
273,1218.84
274,1218.84
275,1218.84
276,1218.84
277,1218.84
278,1218.84
279,1218.84
280,1218.84
281,1218.84
282,1218.84
283,1218.84
284,1218.84
285,1218.84
286,1218.84
287,1218.84
288,1218.84
289,1218.84
290,1218.84
291,1218.84
292,1218.84
293,1218.84
294,1218.84
295,1218.84
296,1218.84
297,1218.84
298,1218.84
299,1218.84
300,1218.84
301,1218.84
302,1218.84
303,1218.84
304,1218.84
305,1218.84
306,1218.84
307,1218.84
308,1218.84
309,1218.84
310,1218.84
311,1218.84
312,1218.84
313,1218.84
314,1218.84
315,1218.84
316,1218.84
317,1218.84
318,1218.84
319,1218.84
320,1218.84
321,1218.84
322,1218.84
323,1218.84
324,1218.84
325,1218.84
326,1218.84
327,1218.84
328,1218.84
329,1218.84
330,1218.84
331,1218.84
332,1218.84
333,1218.84
334,1218.84
335,1218.84
336,1218.84
337,1218.84
338,1218.84
339,1218.84
340,1218.84
341,1218.84
342,1218.84
343,1218.84
344,1218.84
345,1218.84
346,1218.84
347,1218.84
348,1218.84
349,1218.84
350,1218.84
351,1218.84
352,1218.84
353,1218.84
354,1218.84
355,1218.84
356,1218.84
357,1218.84
358,1218.84
359,1218.84
360,1218.84
361,1218.84
362,1218.84
363,1218.84
364,1218.84
365,1218.84
366,1218.84
367,1218.84
368,1218.84
369,1218.84
370,1218.84
371,1218.84
372,1218.84
373,1218.84
374,1218.84
375,1218.84
376,1218.84
377,1218.84
378,1218.84
379,1218.84
380,1218.84
381,1218.84
382,1218.84
383,1218.84
384,1218.84
385,1218.84
386,1218.84
387,1218.84
388,1218.84
389,1218.84
390,1218.84
391,1218.84
392,1218.84
393,1218.84
394,1218.84
395,1218.84
396,1218.84
397,1218.84
398,1218.84
399,1218.84
400,1218.84
401,1218.84
402,1218.84
403,1218.84
404,1218.84
405,1218.84
406,1218.84
407,1218.84
408,1218.84
409,1218.84
410,1218.84
411,1218.84
412,1218.84
413,1218.84
414,1218.84
415,1218.84
416,1218.84
417,1218.84
418,1218.84
419,1218.84
420,1218.84
421,1218.84
422,1218.84
423,1218.84
424,1218.84
425,1218.84
426,1218.84
427,1218.84
428,1218.84
429,1218.84
430,1218.84
431,1218.84
432,1218.84
433,1218.84
434,1218.84
435,1218.84
436,1218.84
437,1218.84
438,1218.84
439,1218.84
440,1218.84
441,1218.84
442,1218.84
443,1218.84
444,1218.84
445,1218.84
446,1218.84
447,1218.84
448,1218.84
449,1218.84
450,1218.84
451,1218.84
452,1218.84
453,1218.84
454,1218.84
455,1218.84
456,1218.84
457,1218.84
458,1218.84
459,1218.84
460,1218.84
461,1218.84
462,1218.84
463,1218.84
464,1218.84
465,1218.84
466,1218.84
467,1218.84
468,1218.84
469,1218.84
470,1218.84
471,1218.84
472,1218.84
473,1218.84
474,1218.84
475,1218.84
476,1218.84
477,1218.84
478,1218.84
479,1218.84
480,1218.84
481,1218.84
482,1218.84
483,1218.84
484,1218.84
485,1218.84
486,1218.84
487,1218.84
488,1218.84
489,1218.84
490,1218.84
491,1218.84
492,1218.84
493,1218.84
494,1218.84
495,1218.84
496,1218.84
497,1218.84
498,1218.84
499,1218.84
500,1218.84
501,1218.84
502,1218.84
503,1218.84
504,1218.84
505,1218.84
506,1218.84
507,1218.84
508,1218.84
509,1218.84
510,1218.84
511,1218.84
512,1218.84
513,1218.84
514,1218.84
515,1218.84
516,1218.84
517,1218.84
518,1218.84
519,1218.84
520,1218.84
521,1218.84
522,1218.84
523,1218.84
524,1218.84
525,1218.84
526,1218.84
527,1218.84
528,1218.84
529,1218.84
530,1218.84
531,1218.84
532,1218.84
533,1218.84
534,1218.84
535,1218.84
536,1218.84
537,1218.84
538,1218.84
539,1218.84
540,1218.84
541,1218.84
542,1218.84
543,1218.84
544,1218.84
545,1218.84
546,1218.84
547,1218.84
548,1218.84
549,1218.84
550,1218.84
551,1218.84
552,1218.84
553,1218.84
554,1218.84
555,1218.84
556,1218.84
557,1218.84
558,1218.84
559,1218.84
560,1218.84
561,1218.84
562,1218.84
563,1218.84
564,1218.84
565,1218.84
566,1218.84
567,1218.84
568,1218.84
569,1218.84
570,1218.84
571,1218.84
572,1218.84
573,1218.84
574,1218.84
575,1218.84
576,1218.84
577,1218.84
578,1218.84
579,1218.84
580,1218.84
581,1218.84
582,1218.84
583,1218.84
584,1218.84
585,1218.84
586,1218.84
587,1218.84
588,1218.84
589,1218.84
590,1218.84
591,1218.84
592,1218.84
593,1218.84
594,1218.84
595,1218.84
596,1218.84
597,1218.84
598,1218.84
599,1218.84
600,1218.84
601,1218.84
602,1218.84
603,1218.84
604,1218.84
605,1218.84
606,1218.84
607,1218.84
608,1218.84
609,1218.84
610,1218.84
611,1218.84
612,1218.84
613,1218.84
614,1218.84
615,1218.84
616,1218.84
617,1218.84
618,1218.84
619,1218.84
620,1218.84
621,1218.84
622,1218.84
623,1218.84
624,1218.84
625,1218.84
626,1218.84
627,1218.84
628,1218.84
629,1218.84
630,1218.84
631,1218.84
632,1218.84
633,1218.84
634,1218.84
635,1218.84
636,1218.84
637,1218.84
638,1218.84
639,1218.84
640,1218.84
641,1218.84
642,1218.84
643,1218.84
644,1218.84
645,1218.84
646,1218.84
647,1218.84
648,1218.84
