4,227.23,0.000273348
5,254.268,0.000165597
6,274.463,0.000220041
7,293.641,0.000230675
8,327.242,0.000819556
9,337.104,0.000395395
10,347.407,0.00327871
11,388.594,0.00681286
12,414.798,1.92974
13,415.155,0.028714
14,487.847,0.00340157
15,537.044,13.0624
