4,227.3,0.000356296
5,254.3,0.00038934
6,274.5,0.00044628
7,293.7,0.0155271
8,327.3,0.000570988
9,337.2,0.194869
10,347.5,0.166152
11,388.6,0.138357
12,414.8,1.21055
13,415.2,0.0962566
14,487.9,0.22392
15,537.1,2.61445
16,569.3,18.283
17,593.6,7.27438
18,619.4,7.51956
19,626.2,2.65384
20,645.2,11.4862
